Age,Telephone_Number,Family_Members_with_Passes,Previously_Owned_Passes,Club_Member,Distance_from_Park_km,Pass_Type
36,+1-20167266,0,3,False,62.09566698121043,None
50,+1-30303486,0,3,False,2.1588535185194258,Silver
64,+1-88714305,2,3,False,47.4538263796228,Gold
33,+1-46042335,0,4,False,63.61006078560458,None
40,+1-36271105,2,1,False,49.39515455793569,Silver
24,+1-55030177,3,1,False,0.7390066000266594,Gold
43,+1-00265277,0,1,False,36.68991545347313,None
49,+1-50748815,0,3,False,13.919670412464022,Silver
29,+1-36564806,0,3,False,39.03985458153908,None
25,+1-87072586,0,1,True,18.423053642096242,Silver
22,+1-47755832,1,4,True,33.25502686612018,Gold
59,+1-78315818,0,1,False,9.600016580138535,None
45,+1-43716607,2,1,False,4.736147101631409,Gold
22,+1-08164448,0,0,True,76.41389109815019,None
66,+1-18622142,3,3,False,38.05967558743218,Gold
43,+1-13808611,3,0,False,86.26735006047238,None
22,+1-42074457,2,0,False,49.37026259267313,None
39,+1-32601243,0,2,False,7.805771434601711,None
32,+1-23664463,0,0,False,36.186658870498235,None
30,+1-03810851,3,4,False,24.643438229647085,Gold
45,+1-63856250,1,1,False,9.719882321064555,Silver
50,+1-44152320,0,2,False,60.307523263140894,None
60,+1-04543583,2,4,True,45.365549133706615,Gold
40,+1-86332633,0,2,False,4.123612480480928,None
50,+1-66176087,2,2,False,25.31729059266691,Silver
60,+1-04576403,0,2,False,43.87545870235654,None
35,+1-87117248,1,0,False,5.271594573757387,None
67,+1-17126640,1,4,False,144.10323749695593,None
47,+1-16752282,1,2,False,27.84262116235217,Silver
43,+1-52287624,0,2,False,59.36100589678051,None
33,+1-01824370,1,1,True,23.70630261366103,Silver
30,+1-55703085,1,0,True,11.083588841336274,Gold
56,+1-60363402,1,3,False,54.14433934758558,None
50,+1-78730351,0,4,False,17.793375106661763,Gold
43,+1-62738004,0,1,False,26.214175867340728,None
65,+1-85186468,1,3,False,25.719188305981454,Silver
18,+1-77820380,0,3,True,1.8233388718050922,Gold
66,+1-05303578,3,4,False,12.433849699872699,Gold
55,+1-51500056,2,4,False,12.171509433506857,Gold
19,+1-02263883,0,3,True,1.3406491709521153,Gold
66,+1-25876648,1,0,False,3.3186436194783284,None
23,+1-14447030,0,4,False,25.390616898809057,Silver
63,+1-46116115,0,2,True,11.662312823981864,Silver
67,+1-40611280,1,0,True,20.904967168129378,Silver
55,+1-71848841,3,4,False,19.819700317841495,Gold
59,+1-87204184,0,2,False,31.8611544591983,None
41,+1-60077764,1,4,False,56.835303557755076,Silver
35,+1-07626430,3,4,False,7.720325802677492,Gold
44,+1-11185438,3,0,True,13.462766860056737,Gold
58,+1-86452132,0,2,True,24.438985992935066,Silver
25,+1-30053127,0,3,False,40.58408373499196,None
45,+1-51610484,0,1,True,14.507797390442503,Silver
27,+1-01341255,1,3,False,9.241788730103922,Gold
34,+1-07521872,0,2,False,33.74953888430937,None
46,+1-66052245,1,1,True,32.70774566794924,Silver
23,+1-84202364,0,0,False,42.42534792465186,None
31,+1-28546076,0,1,False,20.646269938383945,None
39,+1-45802825,0,0,False,2.3527430831679603,None
23,+1-18471742,1,0,False,26.645646356229214,None
43,+1-55768070,0,3,False,11.317332162228292,None
56,+1-82220632,1,1,False,184.5583025197337,None
29,+1-40417882,0,0,True,26.127330344887863,None
52,+1-71006057,1,1,False,17.50972110651684,None
31,+1-31381410,0,2,False,43.06305062298492,None
39,+1-84557306,2,3,False,114.68134016283878,None
68,+1-56745142,2,2,False,20.405683919471535,Gold
40,+1-48220068,2,1,False,12.07513833640606,Gold
65,+1-11046070,0,4,True,19.703994334613906,Gold
24,+1-03181610,3,1,False,35.50617296705494,Silver
57,+1-83607518,1,0,False,33.55661330186611,None
67,+1-08158222,3,3,False,40.99753969356448,Gold
42,+1-81377415,2,4,False,29.04905732570827,Gold
30,+1-71338087,2,1,False,92.58805296076682,None
38,+1-05124758,1,3,False,13.619044569614298,Silver
58,+1-04374817,0,0,False,0.03740279504730211,None
27,+1-07821487,3,1,False,4.8565996643579545,Gold
26,+1-00720035,0,2,True,1.3489311304877458,Gold
32,+1-84684685,2,4,False,4.948703482965515,Gold
69,+1-85524615,2,3,False,7.256980879831134,Gold
19,+1-18266414,2,1,True,9.515793572622956,Gold
42,+1-12753784,0,3,True,0.7453710838807265,Gold
30,+1-05855463,1,4,True,9.934079234325917,Gold
51,+1-33822227,0,2,True,4.831066871101134,Gold
68,+1-87363062,2,1,False,2.6974196427164547,Silver
51,+1-42081150,1,4,False,26.114759428456864,Gold
52,+1-73247048,1,0,False,6.431211038983812,None
55,+1-17168480,2,1,False,2.5468837440666388,Gold
20,+1-63606661,0,0,True,5.931068968369932,Silver
59,+1-52543716,0,2,False,60.71994563774625,None
23,+1-36448476,0,2,True,22.614576361447956,Silver
65,+1-37635667,0,1,False,22.93845966810319,None
66,+1-84146245,0,3,False,9.534226732158475,Silver
36,+1-53230723,1,3,False,21.77886361507829,Silver
20,+1-88537655,0,3,False,39.95378822045119,None
35,+1-83518671,3,3,False,27.228739093074733,Gold
56,+1-48264545,0,4,False,23.107355909157953,None
26,+1-86081334,0,1,False,13.558033394544161,None
69,+1-37818125,2,3,False,29.875256831048002,Gold
29,+1-86718521,0,2,True,58.365664038574614,Silver
22,+1-18376435,0,1,False,6.346898039707284,None
20,+1-74130856,1,3,True,52.14735054406418,Gold
28,+1-04800125,0,0,False,19.853971008321448,None
47,+1-50287878,0,1,False,116.26794630586335,None
21,+1-68255062,1,3,False,9.112426196443108,Gold
22,+1-16360717,0,4,False,3.082253035559107,Silver
18,+1-78307885,0,0,False,5.251102606236357,None
44,+1-77431225,1,0,False,0.5805743740855528,Silver
45,+1-65068743,0,2,False,13.640240927927984,Silver
46,+1-42846605,2,3,False,11.58052260426373,Gold
35,+1-32250437,0,3,False,30.51710908529891,None
29,+1-87627032,1,1,False,5.329539002817326,Silver
30,+1-21626122,0,2,False,42.91246474386094,None
58,+1-63628125,0,0,False,11.683553012061578,None
19,+1-55775706,0,4,False,62.697106387599504,None
54,+1-22808480,1,3,False,6.0721529160679655,Silver
62,+1-50044012,1,0,False,47.903446713317614,None
33,+1-26120000,0,3,False,6.181878077056287,Silver
65,+1-30352241,0,3,False,0.5931840725623391,Silver
41,+1-30827353,0,4,False,1.8064511474602192,Silver
52,+1-35781506,2,4,True,50.72042295683319,Gold
39,+1-28585350,1,4,False,22.81597879766436,Gold
53,+1-77244258,2,1,False,11.625437359541952,Gold
28,+1-28748621,1,4,False,30.77378885383854,Silver
63,+1-42867585,2,4,False,14.20706463200617,Gold
46,+1-21085347,1,4,False,51.400120668309434,Silver
52,+1-07683472,0,4,False,41.39761911036891,None
65,+1-00518487,1,2,False,18.879896141882135,Silver
32,+1-74154286,1,1,False,0.333542502050695,Silver
48,+1-83214051,0,3,True,21.984300996181492,Silver
59,+1-84135343,0,1,False,14.482871701886475,None
58,+1-32823746,0,1,False,27.034628626704517,None
60,+1-50142771,1,1,False,5.255978532740447,None
33,+1-56628608,1,4,False,32.79538111279498,Silver
27,+1-55611316,0,1,True,6.928657411272607,Silver
66,+1-81001207,0,2,False,117.23632079600695,None
49,+1-52838487,0,3,False,51.26394052233111,None
68,+1-14002055,0,1,False,5.995944865841193,None
19,+1-48322036,0,3,False,23.56607210711291,None
41,+1-75647276,1,0,False,18.2035189209368,None
40,+1-85148621,1,0,False,49.902372116319675,None
19,+1-77014464,1,1,False,40.38141136095649,None
55,+1-80425018,3,2,False,10.528246927556136,Gold
48,+1-81327083,0,0,False,13.59285666800868,None
68,+1-77587251,0,0,False,1.8622673191690142,None
57,+1-04653382,0,2,False,25.131775011227376,None
43,+1-15013832,1,4,False,42.68288902547895,Silver
46,+1-07316024,0,1,False,16.288147539279752,None
20,+1-62341861,2,0,False,87.40244732225474,None
31,+1-56337111,2,2,False,4.427118609539264,Gold
42,+1-16347674,0,0,False,66.45290207733483,None
65,+1-70414158,1,3,False,0.653293514896372,Gold
18,+1-11248288,2,0,True,73.33996615565458,Silver
20,+1-83510136,1,3,False,10.939853290582201,Silver
43,+1-10262102,0,4,True,3.4885709362873887,Gold
35,+1-62454042,0,2,False,136.01282491218953,None
26,+1-74781308,0,4,False,40.93813829430925,None
55,+1-71544205,3,3,False,22.663542866550245,Gold
40,+1-54880652,0,0,False,15.01175085157506,None
38,+1-33363507,0,4,False,8.834817471466673,Gold
18,+1-32817555,0,3,False,27.301538609699307,Silver
38,+1-16776643,1,4,False,17.875617503666987,Gold
44,+1-31361682,1,3,True,21.18528106700084,Gold
59,+1-74370686,0,0,False,18.59110527668354,None
23,+1-86143788,3,4,False,30.843885032872002,Gold
61,+1-22413250,2,2,False,77.28396463057518,None
53,+1-43036247,0,4,False,91.6214423796964,None
45,+1-22721175,2,3,True,54.07085053406022,Gold
62,+1-20585058,2,1,False,9.377584217681536,Gold
34,+1-52171624,1,0,False,8.543823321978625,None
57,+1-22666378,0,4,False,25.803963759012703,Silver
69,+1-06715433,0,3,False,110.22130197670089,None
20,+1-50032440,1,2,False,24.07742648757037,Silver
29,+1-45318888,0,0,True,3.557414053743319,Silver
56,+1-61605546,1,0,False,60.09884438671253,None
29,+1-26525013,0,2,True,41.20283901441371,Silver
19,+1-42317403,0,2,False,8.186188632347775,None
63,+1-18458828,1,3,False,29.820590611592323,Silver
39,+1-30713284,1,4,False,7.631679591589947,Gold
40,+1-13457880,2,0,False,16.614260159499377,None
47,+1-02745738,1,1,False,8.108080176747643,None
22,+1-34557802,1,2,True,27.24776756714278,Gold
26,+1-62434227,0,2,True,10.836455938608019,Gold
38,+1-27401601,2,0,False,5.520803413831541,Silver
28,+1-06126036,0,2,False,1.8434935720313812,None
22,+1-13862233,3,2,False,29.97402328884226,Gold
52,+1-75577707,2,4,False,27.233084797359,Gold
44,+1-42615305,0,3,False,6.493588368180378,Silver
66,+1-23376868,2,3,True,0.08380650741182058,Gold
19,+1-03051833,1,2,False,4.3897974676916975,Silver
41,+1-54585536,1,1,True,10.931298559808909,Gold
48,+1-34385548,3,2,False,22.215611649770448,Gold
50,+1-47552828,1,1,False,65.04158278675033,None
56,+1-17626738,0,1,False,7.082958721543135,None
47,+1-71500066,1,1,False,7.281164016767791,None
63,+1-04453134,0,1,True,55.76976165852956,None
54,+1-21536574,2,0,False,21.292577396412874,Silver
68,+1-58482817,0,2,False,35.27159195564538,None
45,+1-08600781,0,0,False,12.773604273790127,None
48,+1-21017180,2,1,False,54.76852910458492,None
28,+1-55560847,3,4,False,17.923037305367863,Gold
40,+1-14626617,0,3,False,69.96926326512201,None
19,+1-85574082,0,2,True,15.349042181171994,Gold
57,+1-65368352,1,2,False,49.62178284056276,None
58,+1-26842573,2,0,False,1.7188388076608663,Silver
44,+1-66413423,1,1,False,34.448798137851476,None
52,+1-40288888,0,1,True,4.578021023376482,Silver
19,+1-36041384,0,0,False,68.22466785094369,None
56,+1-10102760,0,2,False,100.26913205596833,None
54,+1-26454706,0,0,True,11.625533364186769,Silver
38,+1-88233767,0,3,False,24.81160752069868,None
22,+1-42881728,1,2,True,15.312659106549441,Gold
69,+1-18166733,0,1,False,28.473475928316624,None
62,+1-75542170,0,4,False,13.129381462712896,Gold
38,+1-04416033,0,4,False,51.30306393590756,Silver
46,+1-12151651,0,2,False,0.9561013241585296,Silver
37,+1-27081777,1,2,False,40.56344312360434,None
55,+1-31160126,0,1,False,0.4179196466615869,None
37,+1-73300681,2,4,False,98.81544196351122,Silver
67,+1-86740724,0,0,False,1.2418053603430337,None
42,+1-66611251,2,0,False,47.542659722468784,None
19,+1-68817771,1,0,False,36.07996249313895,None
49,+1-23514857,1,0,False,59.14478862577005,None
43,+1-13538168,0,4,False,4.125354053215667,Silver
23,+1-15147242,2,4,False,13.14918390043618,Gold
58,+1-20163038,0,1,False,2.6982251628277862,None
20,+1-75514873,1,2,False,10.211200241689522,Silver
50,+1-68411777,2,4,True,28.19796678222822,Gold
18,+1-41738562,2,4,False,105.09889686931987,None
68,+1-11267326,0,2,False,8.801149732028385,None
22,+1-27371772,2,3,True,12.496977507988854,Gold
30,+1-16804287,1,0,False,15.7211288701155,None
36,+1-88264577,0,4,True,0.9338546806166537,Gold
29,+1-60058707,0,4,False,34.987284473471206,Silver
65,+1-41613345,0,0,False,4.049953703793301,None
42,+1-17826330,1,4,False,63.21420709340844,Silver
68,+1-45452145,1,2,False,16.073910283149356,Silver
52,+1-54105005,1,4,False,62.18706786290727,Silver
29,+1-01063334,0,1,False,39.808692581664886,None
47,+1-84177832,2,4,False,45.27370265583553,Gold
22,+1-50540527,0,0,True,14.137778989640562,None
51,+1-22607344,1,2,False,50.28188682945503,None
39,+1-30271738,0,4,False,24.691092196688487,Silver
56,+1-77317616,0,3,True,5.554347913470695,Gold
30,+1-05611711,0,2,False,66.8610071554436,None
64,+1-43073811,0,2,False,15.67701916243742,None
20,+1-51155700,0,3,False,68.43161341664786,None
37,+1-68638505,0,4,False,25.729022366329076,Silver
48,+1-50743040,0,1,False,1.5815075739453694,None
22,+1-20213606,0,0,True,46.094575208960286,None
41,+1-53864101,2,2,False,0.7765203270720068,Gold
57,+1-81477836,1,1,True,3.132677113166055,Gold
50,+1-86051686,0,0,False,12.331751350052773,None
25,+1-71402013,3,0,True,29.92017558527764,Gold
41,+1-50807007,1,4,False,16.751575672073994,Gold
67,+1-10603825,1,1,False,15.205233374167605,None
37,+1-83246430,2,2,False,16.75668760724565,Gold
33,+1-53553734,1,2,False,4.073655804019547,Gold
67,+1-41777062,1,4,True,36.0396363111223,Gold
69,+1-04360073,0,2,False,6.736212067263638,Silver
29,+1-84512665,0,0,True,17.128460964669625,Silver
30,+1-33787741,1,4,False,105.05529871182628,None
62,+1-11543371,0,0,True,78.85007153463462,None
59,+1-46672178,0,0,False,43.89587637971338,None
56,+1-08767213,1,3,False,65.14153710572681,None
42,+1-61668286,2,3,False,34.700801757817906,Gold
63,+1-72467554,3,4,False,51.395075291301644,Gold
49,+1-36470743,0,0,False,8.56168746227047,None
41,+1-56236628,3,4,False,18.197061897173725,Gold
65,+1-27726216,0,3,False,10.156427970207762,Silver
64,+1-78081271,1,4,False,1.1613796304071622,Gold
61,+1-67428727,0,1,True,8.245739217829147,Silver
26,+1-25037545,1,4,True,8.886838480921805,Gold
57,+1-60208314,1,1,False,34.628762028157745,None
67,+1-16348143,0,4,False,12.587532628799002,Silver
40,+1-20560505,0,1,True,7.299503074246263,Gold
67,+1-35002526,0,1,False,0.3906334978963171,None
30,+1-38638431,1,1,False,15.329237953467217,None
49,+1-87507302,3,1,False,44.205504140134025,Gold
67,+1-51744081,1,2,False,29.6132314748588,Silver
32,+1-80722666,1,2,False,68.35502281712566,None
53,+1-62702716,0,4,False,25.58787937894763,Silver
66,+1-35873628,1,3,False,1.470405240056186,Silver
22,+1-15431840,2,0,True,17.165704273465483,Gold
39,+1-46265681,0,2,False,16.327295798901936,Silver
33,+1-10126272,0,1,False,56.79257085391577,None
58,+1-13344207,1,2,False,32.0805334090411,Silver
27,+1-14156608,0,1,False,9.271330172539585,None
41,+1-07023874,0,3,False,36.24493870841895,Silver
35,+1-38057672,0,2,False,53.40644947079767,None
66,+1-40712101,2,0,False,1.764156874962633,Silver
35,+1-15330128,1,0,True,38.346974678278784,Silver
24,+1-43200782,0,2,False,47.549708563561914,None
21,+1-87058381,0,2,False,13.453223162546887,Silver
43,+1-80341571,0,0,False,90.64268325641639,None
22,+1-81054227,1,3,True,53.54694539280193,Gold
33,+1-30351608,2,4,False,9.159007356412932,Gold
52,+1-18034740,0,2,False,14.993465058945866,Silver
43,+1-01802703,0,2,False,71.64804409233982,None
35,+1-75506020,0,0,False,53.597124406477064,None
46,+1-73400025,0,0,False,49.36102620193803,None
40,+1-46074518,1,0,False,106.48350290427317,None
31,+1-24703452,0,0,False,2.3197318264807705,None
32,+1-32368845,2,2,False,1.9405234100869588,Gold
66,+1-83628843,1,1,False,17.128387290622832,Silver
50,+1-84016208,1,0,False,73.15155060032279,None
42,+1-32400066,2,3,False,22.87676165154424,Gold
38,+1-84183401,2,3,False,81.37656181979708,Silver
34,+1-71708885,0,2,False,5.063741436995217,None
40,+1-10537711,1,0,True,40.09317150776268,Silver
60,+1-38562621,1,4,False,11.67997175001475,Gold
34,+1-18642712,0,0,False,33.9209656959937,None
31,+1-40516603,0,2,False,16.773463879325643,None
46,+1-06470380,0,4,False,10.864300155604765,Gold
37,+1-21845787,2,2,True,58.00749789043097,Gold
47,+1-70070434,0,1,False,14.8128502257318,None
36,+1-77374362,0,3,False,7.773441895112009,Silver
56,+1-44416676,1,2,False,4.914651179571178,Gold
30,+1-08301778,1,0,False,5.849711730895586,None
35,+1-87368550,1,0,False,22.168675901344635,None
40,+1-81244434,0,2,False,1.6675088267604097,Silver
63,+1-20617050,0,3,False,2.35788971945287,Silver
50,+1-71732131,1,2,False,18.01844020616922,Silver
56,+1-21180202,2,2,False,36.20527940712215,Silver
57,+1-08437081,0,0,False,35.051263380663485,None
35,+1-76154618,0,0,False,68.9330958631867,None
26,+1-20766328,0,0,False,21.166723818298607,None
50,+1-26660112,1,3,False,7.377439884024949,Silver
49,+1-30406613,0,0,False,48.35765608936159,None
34,+1-80505023,2,4,True,4.788469308178665,Gold
36,+1-46153566,1,4,False,33.588529383449064,Silver
44,+1-46244131,0,2,False,36.002711015442266,None
23,+1-88017225,2,2,True,6.445560444540953,Gold
52,+1-43600078,1,1,False,1.6901682103848643,None
54,+1-20828304,3,4,False,6.236934005226054,Gold
51,+1-65370365,0,3,False,47.32800628775258,None
37,+1-04584475,2,2,False,53.95282865542569,Silver
42,+1-75877031,0,2,False,9.112271084438428,Silver
21,+1-65642304,1,3,False,22.000859562001555,Silver
27,+1-56740407,0,4,False,1.7407166301270756,Gold
27,+1-11584528,1,1,False,6.466281682519748,Silver
41,+1-35350001,0,3,False,25.09751769665215,None
38,+1-62077361,1,1,False,7.949002304516448,Silver
28,+1-58651354,0,1,False,1.568404023032094,None
44,+1-43774612,0,2,False,66.07804604184092,None
33,+1-86565124,1,4,False,7.935272967910109,Gold
43,+1-12615427,0,1,False,44.972167479751676,None
47,+1-58027074,0,3,True,16.46665659059667,Gold
66,+1-76863011,0,4,True,36.70159202797166,Gold
33,+1-06367571,3,0,False,13.215634113996922,Gold
24,+1-08883884,1,0,False,27.690910996359325,None
33,+1-07022444,0,3,False,32.06342601130072,None
52,+1-30374604,0,0,False,3.9587974103203822,None
33,+1-74015188,0,4,False,64.5963878180513,None
57,+1-10662188,1,4,False,13.058160664625817,Gold
29,+1-56155781,1,2,True,46.43225947405287,Gold
52,+1-68568311,1,4,False,24.117630576068258,Gold
66,+1-08343355,0,1,False,6.067040773295897,None
38,+1-00600576,0,2,True,13.168173919863708,Gold
67,+1-56158318,0,1,False,2.6740231260163756,None
60,+1-77672564,1,4,False,9.501400597353237,Gold
53,+1-16188533,0,2,True,6.962798369447454,Gold
65,+1-46776517,1,3,False,9.598182999617704,Silver
34,+1-37425155,0,3,True,48.75226055938847,Silver
49,+1-04476820,0,3,False,2.502795277435011,Silver
58,+1-68665447,1,2,False,29.991435673290486,None
23,+1-83043302,2,4,False,13.094788096030422,Gold
41,+1-27555742,0,4,True,19.835987719983482,Gold
44,+1-07327671,0,2,False,7.178710165446392,Silver
37,+1-73137526,1,2,True,92.0730681284866,Silver
42,+1-54524211,1,0,False,32.687112882954125,None
19,+1-13138241,1,0,True,6.764514219023079,Silver
26,+1-64625207,1,2,True,20.225481583409493,Gold
45,+1-84017632,0,3,False,5.0642335397907114,Silver
